date,titleSlug,questionFrontendId,title,difficulty
2024-05-09,maximize-happiness-of-selected-children,3075,Maximize Happiness of Selected Children,Medium
2024-05-10,k-th-smallest-prime-fraction,786,K-th Smallest Prime Fraction,Medium
2024-05-11,minimum-cost-to-hire-k-workers,857,Minimum Cost to Hire K Workers,Hard
2024-05-12,largest-local-values-in-a-matrix,2373,Largest Local Values in a Matrix,Easy
2024-05-13,score-after-flipping-matrix,861,Score After Flipping Matrix,Medium
2024-05-14,path-with-maximum-gold,1219,Path with Maximum Gold,Medium
2024-05-15,find-the-safest-path-in-a-grid,2812,Find the Safest Path in a Grid,Medium
2024-05-16,evaluate-boolean-binary-tree,2331,Evaluate Boolean Binary Tree,Easy
2024-05-17,delete-leaves-with-a-given-value,1325,Delete Leaves With a Given Value,Medium
2024-05-18,distribute-coins-in-binary-tree,979,Distribute Coins in Binary Tree,Medium
2024-05-19,find-the-maximum-sum-of-node-values,3068,Find the Maximum Sum of Node Values,Hard
2024-05-20,sum-of-all-subset-xor-totals,1863,Sum of All Subset XOR Totals,Easy
2024-05-21,subsets,78,Subsets,Medium
2024-05-22,palindrome-partitioning,131,Palindrome Partitioning,Medium
2024-05-23,the-number-of-beautiful-subsets,2597,The Number of Beautiful Subsets,Medium
2024-05-24,maximum-score-words-formed-by-letters,1255,Maximum Score Words Formed by Letters,Hard
2024-05-25,word-break-ii,140,Word Break II,Hard
2024-05-26,student-attendance-record-ii,552,Student Attendance Record II,Hard
2024-05-27,special-array-with-x-elements-greater-than-or-equal-x,1608,Special Array With X Elements Greater Than or Equal X,Easy
2024-05-28,get-equal-substrings-within-budget,1208,Get Equal Substrings Within Budget,Medium
2024-05-29,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium
2024-05-30,count-triplets-that-can-form-two-arrays-of-equal-xor,1442,Count Triplets That Can Form Two Arrays of Equal XOR,Medium
2024-05-31,single-number-iii,260,Single Number III,Medium
2024-06-01,score-of-a-string,3110,Score of a String,Easy
2024-06-02,reverse-string,344,Reverse String,Easy
2024-06-03,append-characters-to-string-to-make-subsequence,2486,Append Characters to String to Make Subsequence,Medium
2024-06-04,longest-palindrome,409,Longest Palindrome,Easy
2024-06-05,find-common-characters,1002,Find Common Characters,Easy
2024-06-06,hand-of-straights,846,Hand of Straights,Medium
2024-06-07,replace-words,648,Replace Words,Medium
2024-06-08,continuous-subarray-sum,523,Continuous Subarray Sum,Medium
2024-06-09,subarray-sums-divisible-by-k,974,Subarray Sums Divisible by K,Medium
2024-06-10,height-checker,1051,Height Checker,Easy
2024-06-11,relative-sort-array,1122,Relative Sort Array,Easy
2024-06-12,sort-colors,75,Sort Colors,Medium
2024-06-13,minimum-number-of-moves-to-seat-everyone,2037,Minimum Number of Moves to Seat Everyone,Easy
2024-06-14,minimum-increment-to-make-array-unique,945,Minimum Increment to Make Array Unique,Medium
2024-06-15,ipo,502,IPO,Hard
2024-06-16,patching-array,330,Patching Array,Hard
2024-06-17,sum-of-square-numbers,633,Sum of Square Numbers,Medium
2024-06-18,most-profit-assigning-work,826,Most Profit Assigning Work,Medium
2024-06-19,minimum-number-of-days-to-make-m-bouquets,1482,Minimum Number of Days to Make m Bouquets,Medium
2024-06-20,magnetic-force-between-two-balls,1552,Magnetic Force Between Two Balls,Medium
2024-06-21,grumpy-bookstore-owner,1052,Grumpy Bookstore Owner,Medium
2024-06-22,count-number-of-nice-subarrays,1248,Count Number of Nice Subarrays,Medium
2024-06-23,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium
2024-06-24,minimum-number-of-k-consecutive-bit-flips,995,Minimum Number of K Consecutive Bit Flips,Hard
2024-06-25,binary-search-tree-to-greater-sum-tree,1038,Binary Search Tree to Greater Sum Tree,Medium
2024-06-26,balance-a-binary-search-tree,1382,Balance a Binary Search Tree,Medium
2024-06-27,find-center-of-star-graph,1791,Find Center of Star Graph,Easy
2024-06-28,maximum-total-importance-of-roads,2285,Maximum Total Importance of Roads,Medium
2024-06-29,all-ancestors-of-a-node-in-a-directed-acyclic-graph,2192,All Ancestors of a Node in a Directed Acyclic Graph,Medium
2024-06-30,remove-max-number-of-edges-to-keep-graph-fully-traversable,1579,Remove Max Number of Edges to Keep Graph Fully Traversable,Hard
2024-07-01,three-consecutive-odds,1550,Three Consecutive Odds,Easy
2024-07-02,intersection-of-two-arrays-ii,350,Intersection of Two Arrays II,Easy
2024-07-03,minimum-difference-between-largest-and-smallest-value-in-three-moves,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,Medium
2024-07-04,merge-nodes-in-between-zeros,2181,Merge Nodes in Between Zeros,Medium
2024-07-05,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,Medium
2024-07-06,pass-the-pillow,2582,Pass the Pillow,Easy
2024-07-07,water-bottles,1518,Water Bottles,Easy
2024-07-08,find-the-winner-of-the-circular-game,1823,Find the Winner of the Circular Game,Medium
2024-07-09,average-waiting-time,1701,Average Waiting Time,Medium
